asset_id,date,energy_kwh,availability_pct,avg_wind_speed_ms,irradiance_wm2,temperature_c,fault_code,fault_description
PV-014,2024-06-27,603811.3,82.1,,8.61,36.1,,
PV-014,2024-06-28,273734.8,81.2,,3.89,28.2,,
PV-014,2024-06-29,509025.2,82.3,,7.64,9.9,,
PV-014,2024-06-30,662686.8,78.2,,9.5,14.2,,
PV-015,2024-01-01,41928.2,100,,1.53,12.6,,
PV-015,2024-01-02,83582.1,98.3,,3.27,6.9,,
PV-015,2024-01-03,84507.7,97.2,,3.3,21.3,,
PV-015,2024-01-04,98678.9,99.9,,3.4,14.8,,
PV-015,2024-01-05,117814.9,100,,4.32,21.1,,
PV-015,2024-01-06,77159.3,97.5,,2.76,17.2,,
PV-015,2024-01-07,32740.6,79.9,,2.01,8.8,E-3001,Inverter overtemperature — ambient+module delta T exceeded
PV-015,2024-01-08,53539.3,98.5,,1.96,11.2,,
PV-015,2024-01-09,54051.0,96.9,,1.94,5.0,,
PV-015,2024-01-10,51601.8,97.1,,2.02,6.8,,
PV-015,2024-01-11,84817.9,97.9,,3.23,7.9,,
PV-015,2024-01-12,127082.0,97.5,,4.82,23.3,,
PV-015,2024-01-13,59137.8,93.0,,2.26,13.7,,
PV-015,2024-01-14,56223.4,99.5,,2.09,7.3,,
PV-015,2024-01-15,54916.1,93.6,,2.14,10.9,,
PV-015,2024-01-16,55224.4,96.2,,2.23,15.9,,
PV-015,2024-01-17,67115.9,96.5,,2.75,9.6,,
PV-015,2024-01-18,69447.7,93.2,,2.67,9.1,,
PV-015,2024-01-19,87156.5,95.8,,3.42,5.0,,
PV-015,2024-01-20,64082.7,97.8,,2.46,18.0,,
PV-015,2024-01-21,41373.1,100,,1.58,12.0,,
PV-015,2024-01-22,86138.6,96.0,,3.36,8.0,,
PV-015,2024-01-23,77763.8,96.7,,3.18,11.5,,
PV-015,2024-01-24,92053.0,95.5,,3.39,17.2,,
PV-015,2024-01-25,85861.8,98.1,,3.03,10.1,,
PV-015,2024-01-26,67693.1,96.4,,2.41,5.0,,
PV-015,2024-01-27,82089.9,95.5,,3.25,15.3,,
PV-015,2024-01-28,72329.4,96.0,,2.89,11.6,,
PV-015,2024-01-29,70830.2,100,,2.55,8.7,,
PV-015,2024-01-30,90658.7,98.5,,3.53,6.8,,
PV-015,2024-01-31,62288.2,96.5,,2.49,6.7,,
PV-015,2024-02-01,74370.0,100,,2.66,15.2,,
PV-015,2024-02-02,90471.5,95.9,,3.41,15.8,,
PV-015,2024-02-03,60747.2,94.6,,2.38,15.6,,
PV-015,2024-02-04,75272.2,99.0,,3.01,8.4,,
PV-015,2024-02-05,123578.4,95.9,,4.99,17.0,,
PV-015,2024-02-06,94321.6,96.2,,3.73,10.2,,
PV-015,2024-02-07,113487.9,94.7,,4.51,17.1,,
PV-015,2024-02-08,87470.4,97.2,,3.5,12.5,,
PV-015,2024-02-10,125331.1,98.8,,4.73,6.8,,
PV-015,2024-02-11,93531.8,97.1,,3.34,18.5,,
PV-015,2024-02-12,99457.9,91.1,,4.19,7.1,,
PV-015,2024-02-13,135708.8,99.2,,5.17,10.3,,
PV-015,2024-02-14,90169.4,99.6,,3.37,15.5,,
PV-015,2024-02-15,125469.7,97.0,,4.57,14.7,,
PV-015,2024-02-16,129316.5,96.1,,5.25,9.6,,
PV-015,2024-02-17,139825.1,93.1,,5.61,9.9,,
PV-015,2024-02-18,97974.4,93.1,,3.95,5.0,,
PV-015,2024-02-19,79534.6,95.9,,3.18,13.8,,
PV-015,2024-02-20,96764.9,96.3,,3.96,15.7,,
PV-015,2024-02-21,142936.7,94.4,,5.64,5.0,,
PV-015,2024-02-22,105287.7,96.9,,4.06,25.0,,
PV-015,2024-02-23,143596.5,97.7,,5.07,22.7,,
PV-015,2024-02-24,131042.8,95.8,,4.76,7.6,,
PV-015,2024-02-26,80998.5,95.6,,3.12,5.0,,
PV-015,2024-02-27,145902.2,95.5,,5.88,12.6,,
PV-015,2024-02-28,130267.8,100,,4.7,5.3,,
PV-015,2024-02-29,59933.5,93.1,,2.26,16.8,,
PV-015,2024-03-01,41543.6,97.9,,1.63,5.0,,
PV-015,2024-03-02,134989.6,95.1,,5.43,16.1,,
PV-015,2024-03-03,225448.3,99.9,,7.74,21.3,,
PV-015,2024-03-04,120706.9,97.3,,4.53,5.0,,
PV-015,2024-03-05,12911.8,94.4,,0.5,25.1,,
PV-015,2024-03-06,156168.8,93.5,,6.43,8.6,,
PV-015,2024-03-07,191379.0,95.5,,7.63,6.1,,
PV-015,2024-03-08,140911.5,98.2,,5.66,13.3,,
PV-015,2024-03-09,120878.8,93.5,,4.71,18.3,,
PV-015,2024-03-10,22677.0,94.1,,0.86,9.5,,
PV-015,2024-03-11,122005.2,97.6,,4.58,14.9,,
PV-015,2024-03-12,213930.7,91.4,,8.13,5.0,,
PV-015,2024-03-13,139005.9,99.1,,5.22,13.5,,
PV-015,2024-03-14,123315.1,96.6,,4.72,16.3,,
PV-015,2024-03-15,80729.9,95.5,,3.26,29.3,,
PV-015,2024-03-16,212621.7,80.9,,8.61,21.3,E-5002,Main circuit breaker trip — overvoltage protection activated
PV-015,2024-03-17,136289.0,96.7,,5.27,12.9,,
PV-015,2024-03-18,123632.4,97.4,,4.45,12.5,,
PV-015,2024-03-19,93121.3,99.9,,3.46,29.6,,
PV-015,2024-03-20,119987.0,96.9,,4.3,16.9,,
PV-015,2024-03-21,119217.3,90.8,,5.06,18.5,,
PV-015,2024-03-22,149951.8,100,,5.82,15.2,,
PV-015,2024-03-23,148149.9,97.1,,5.61,23.2,,
PV-015,2024-03-24,103101.6,98.8,,3.96,5.3,,
PV-015,2024-03-25,136787.5,97.2,,4.88,25.0,,
PV-015,2024-03-26,109657.1,91.3,,4.21,19.1,,
PV-015,2024-03-27,46492.5,99.6,,1.67,14.5,,
PV-015,2024-03-28,44667.7,75.0,,2.4,5.0,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-015,2024-03-29,65757.9,94.3,,2.6,27.9,,
PV-015,2024-03-30,84448.2,97.6,,3.4,21.4,,
PV-015,2024-03-31,146838.6,97.5,,5.29,24.4,,
PV-015,2024-04-01,114610.0,98.3,,4.49,32.6,,
PV-015,2024-04-02,56955.7,92.7,,2.27,15.0,,
PV-015,2024-04-03,162030.6,93.3,,6.35,7.6,,
PV-015,2024-04-04,164719.2,96.9,,5.97,23.1,,
PV-015,2024-04-05,118518.7,71.1,,6.57,22.1,E-5001,Transformer oil temperature warning — 85°C threshold reached
PV-015,2024-04-06,225763.3,94.3,,8.33,26.0,,
PV-015,2024-04-07,175988.2,96.0,,6.49,21.8,,
PV-015,2024-04-08,95431.6,97.8,,3.63,19.3,,
PV-015,2024-04-09,220431.1,92.3,,8.26,22.1,,
PV-015,2024-04-10,148628.7,96.5,,6.04,8.5,,
PV-015,2024-04-11,142093.4,84.5,,8.8,18.7,E-2001,SCADA communication timeout — data gap logged
PV-015,2024-04-13,249918.5,93.2,,9.37,31.4,,
PV-015,2024-04-14,158608.1,77.7,,8.79,19.5,E-5001,Transformer oil temperature warning — 85°C threshold reached
PV-015,2024-04-15,60920.1,97.6,,2.33,19.2,,
PV-015,2024-04-16,176416.5,94.6,,7.1,23.5,,
PV-015,2024-04-17,213740.2,96.6,,7.8,15.1,,
PV-015,2024-04-18,134986.9,100,,5.22,30.6,,
PV-015,2024-04-19,55283.2,99.7,,1.92,35.4,,
PV-015,2024-04-20,141156.0,91.7,,6.03,15.9,,
PV-015,2024-04-21,253517.2,92.4,,9.5,28.2,,
PV-015,2024-04-22,225859.5,98.3,,8.61,32.2,,
PV-015,2024-04-23,94295.4,95.7,,3.54,41.6,,
PV-015,2024-04-24,38865.6,97.7,,1.49,41.4,,
PV-015,2024-04-25,202846.1,93.9,,8.07,5.0,,
PV-015,2024-04-26,240515.7,94.5,,9.5,18.3,,
PV-015,2024-04-27,191775.4,100,,7.43,5.0,,
PV-015,2024-04-29,151551.5,93.3,,5.86,13.5,,
PV-015,2024-04-30,132980.4,93.4,,5.01,29.8,,
PV-015,2024-05-01,103657.8,94.3,,4.13,25.5,,
PV-015,2024-05-02,163831.7,98.3,,6.26,5.0,,
PV-015,2024-05-03,184510.5,96.3,,7.53,17.9,,
PV-015,2024-05-04,99655.9,95.4,,3.6,36.4,,
PV-015,2024-05-05,121434.9,100,,4.69,36.3,,
PV-015,2024-05-06,124991.9,75.2,,5.11,27.8,E-5002,Main circuit breaker trip — overvoltage protection activated
PV-015,2024-05-07,197403.0,77.7,,9.5,28.3,E-3002,String underperformance — DC current 20% below expected
PV-015,2024-05-08,59796.7,70.7,,2.93,19.6,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-015,2024-05-09,151276.1,96.5,,5.8,45.0,,
PV-015,2024-05-10,221611.6,93.9,,9.14,12.1,,
PV-015,2024-05-11,132959.1,95.7,,5.34,18.3,,
PV-015,2024-05-12,135465.7,99.8,,4.8,18.3,,
PV-015,2024-05-13,232441.3,94.9,,9.5,27.7,,
PV-015,2024-05-14,260592.5,94.4,,9.5,36.8,,
PV-015,2024-05-15,247589.6,94.4,,9.5,24.7,,
PV-015,2024-05-16,162187.0,97.4,,6.01,5.0,,
PV-015,2024-05-17,103034.6,95.6,,3.73,10.8,,
PV-015,2024-05-18,174726.0,97.9,,6.89,23.2,,
PV-015,2024-05-19,251029.0,96.7,,9.49,30.9,,
PV-015,2024-05-20,179372.4,97.6,,6.45,36.9,,
PV-015,2024-05-21,247138.6,92.6,,9.5,33.7,,
PV-015,2024-05-22,272214.4,100,,9.5,20.6,,
PV-015,2024-05-23,179164.3,98.6,,6.65,39.9,,
PV-015,2024-05-24,209493.3,96.9,,8.25,23.1,,
PV-015,2024-05-25,174181.9,91.7,,7.28,33.6,,
PV-015,2024-05-26,84838.5,100,,3.35,21.5,,
PV-015,2024-05-27,236649.1,95.7,,9.5,8.8,,
PV-015,2024-05-28,136093.5,78.4,,7.71,18.8,E-5002,Main circuit breaker trip — overvoltage protection activated
PV-015,2024-05-29,136508.2,98.9,,5.07,23.9,,
PV-015,2024-05-30,204158.8,100,,8.03,5.0,,
PV-015,2024-05-31,174157.9,95.9,,6.75,39.4,,
PV-015,2024-06-01,189581.4,99.1,,7.57,27.3,,
PV-015,2024-06-02,161191.0,93.1,,5.99,28.0,,
PV-015,2024-06-03,251974.2,98.9,,9.5,6.4,,
PV-015,2024-06-04,51423.7,84.1,,2.81,20.2,E-5002,Main circuit breaker trip — overvoltage protection activated
PV-015,2024-06-05,177598.8,97.1,,6.27,45.0,,
PV-015,2024-06-06,237991.4,96.1,,8.77,18.5,,
PV-015,2024-06-07,199752.4,97.9,,7.72,34.1,,
PV-015,2024-06-08,81188.6,79.9,,3.58,45.0,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-015,2024-06-09,87905.9,97.8,,3.47,41.9,,
PV-015,2024-06-10,183955.2,100,,7.05,45.0,,
PV-015,2024-06-11,174262.5,96.9,,6.71,33.3,,
PV-015,2024-06-12,252054.1,95.1,,9.5,26.9,,
PV-015,2024-06-13,169927.2,98.0,,6.63,45.0,,
PV-015,2024-06-14,245356.9,95.2,,9.5,44.5,,
PV-015,2024-06-15,134462.8,97.0,,5.39,43.2,,
PV-015,2024-06-16,259622.2,99.5,,9.5,43.1,,
PV-015,2024-06-17,256461.8,93.3,,9.5,35.2,,
PV-015,2024-06-18,260463.6,100,,9.5,18.9,,
PV-015,2024-06-19,253587.1,97.1,,9.5,43.1,,
PV-015,2024-06-20,260597.5,99.1,,9.43,45.0,,
PV-015,2024-06-21,165084.5,89.8,,7.05,39.0,,
PV-015,2024-06-22,179087.3,96.8,,7.04,17.3,,
PV-015,2024-06-23,139405.7,94.4,,5.1,25.5,,
PV-015,2024-06-24,174979.1,78.0,,8.28,28.4,E-3001,Inverter overtemperature — ambient+module delta T exceeded
PV-015,2024-06-25,251704.4,91.4,,9.5,31.4,,
PV-015,2024-06-26,209258.1,93.9,,8.16,23.1,,
PV-015,2024-06-27,216529.9,77.7,,8.98,8.8,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-015,2024-06-28,212951.5,97.2,,8.4,34.9,,
PV-015,2024-06-29,132419.0,96.0,,5.27,28.7,,
PV-015,2024-06-30,257826.6,98.7,,9.31,45.0,,
PV-016,2024-01-01,43299.4,100,,2.04,6.5,,
PV-016,2024-01-02,57317.7,91.0,,3.18,13.7,,
PV-016,2024-01-03,56461.4,100,,2.81,8.7,,
PV-016,2024-01-04,60636.1,98.4,,2.87,27.1,,
PV-016,2024-01-05,68795.9,97.7,,3.2,15.3,,
PV-016,2024-01-06,62544.6,99.5,,2.96,15.1,,
PV-016,2024-01-07,21723.4,100,,1.12,13.6,,
PV-016,2024-01-08,38210.4,95.9,,1.86,13.9,,
PV-016,2024-01-09,58451.6,97.8,,2.81,13.0,,
PV-016,2024-01-10,51408.0,89.8,,2.89,8.4,,
PV-016,2024-01-11,65800.5,95.7,,3.26,7.2,,
PV-016,2024-01-12,40559.8,99.9,,2.07,11.9,,
PV-016,2024-01-13,83704.2,94.8,,4.25,14.6,,
PV-016,2024-01-14,30684.9,75.6,,1.99,6.3,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-016,2024-01-15,61367.3,97.5,,3.06,17.3,,
PV-016,2024-01-16,10662.6,73.7,,0.77,5.0,E-3002,String underperformance — DC current 20% below expected
PV-016,2024-01-17,33183.1,93.2,,1.86,10.3,,
PV-016,2024-01-18,45678.8,93.5,,2.39,13.5,,
PV-016,2024-01-19,18216.3,94.2,,0.88,16.6,,
PV-016,2024-01-20,58908.1,95.2,,3.16,5.2,,
PV-016,2024-01-21,17932.7,96.6,,0.9,19.1,,
PV-016,2024-01-22,60293.2,95.1,,3.24,16.9,,
PV-016,2024-01-23,29945.2,71.8,,2.46,10.4,E-3001,Inverter overtemperature — ambient+module delta T exceeded
PV-016,2024-01-24,47928.3,94.4,,2.58,9.1,,
PV-016,2024-01-25,54456.0,94.8,,2.61,13.3,,
PV-016,2024-01-27,62554.3,94.9,,3.27,15.9,,
PV-016,2024-01-28,54895.8,96.4,,2.88,13.8,,
PV-016,2024-01-29,48246.6,94.6,,2.51,10.9,,
PV-016,2024-01-30,45156.2,95.8,,2.45,14.7,,
PV-016,2024-01-31,52329.7,98.3,,2.44,11.7,,
PV-016,2024-02-01,73666.6,99.3,,3.86,21.5,,
PV-016,2024-02-02,73202.6,99.6,,3.39,16.1,,
PV-016,2024-02-03,96136.4,97.7,,5.09,11.0,,
PV-016,2024-02-04,98600.6,97.6,,4.6,17.1,,
PV-016,2024-02-05,33063.1,97.3,,1.66,11.3,,
PV-016,2024-02-06,87698.6,94.5,,4.54,21.1,,
PV-016,2024-02-07,107008.2,93.8,,5.2,14.9,,
PV-016,2024-02-08,49974.4,94.7,,2.43,15.1,,
PV-016,2024-02-09,79363.4,92.8,,4.44,6.8,,
PV-016,2024-02-10,18846.2,92.9,,1.0,15.6,,
PV-016,2024-02-11,77334.9,95.8,,4.05,13.6,,
PV-016,2024-02-12,93857.3,94.4,,5.0,18.0,,
PV-016,2024-02-13,32413.3,98.1,,1.73,11.7,,
PV-016,2024-02-14,30680.0,99.8,,1.58,7.4,,
PV-016,2024-02-15,78732.6,98.0,,4.17,7.5,,
PV-016,2024-02-16,47371.6,96.7,,2.48,13.0,,
PV-016,2024-02-17,99448.9,96.8,,5.19,9.5,,
PV-016,2024-02-18,65692.9,94.0,,3.5,19.4,,
PV-016,2024-02-19,45968.5,93.4,,2.32,5.0,,
PV-016,2024-02-20,58252.4,93.2,,2.91,16.1,,
PV-016,2024-02-21,73328.1,98.5,,3.48,7.4,,
PV-016,2024-02-22,104228.3,92.6,,5.12,20.1,,
PV-016,2024-02-23,88618.2,97.6,,4.13,12.1,,
PV-016,2024-02-24,62310.3,99.2,,3.18,16.0,,
PV-016,2024-02-25,74986.2,94.5,,3.93,5.6,,
PV-016,2024-02-26,65839.3,92.4,,3.58,19.1,,
PV-016,2024-02-27,89352.5,99.3,,4.65,5.0,,
PV-016,2024-02-28,51512.8,94.7,,2.68,5.0,,
PV-016,2024-02-29,34104.0,93.9,,1.7,10.7,,
PV-016,2024-03-01,143610.4,99.0,,7.34,19.1,,
PV-016,2024-03-02,78264.9,95.2,,3.75,5.0,,
PV-016,2024-03-03,132712.0,90.5,,6.72,20.5,,
PV-016,2024-03-04,122140.3,100,,6.01,11.5,,
PV-016,2024-03-05,158888.7,94.9,,7.71,12.2,,
PV-016,2024-03-06,42987.0,100,,2.17,19.2,,
PV-016,2024-03-07,54086.1,88.4,,4.0,14.4,E-3001,Inverter overtemperature — ambient+module delta T exceeded
PV-016,2024-03-08,112514.8,71.2,,6.57,15.2,E-2001,SCADA communication timeout — data gap logged
PV-016,2024-03-09,118403.6,98.5,,5.67,19.3,,
PV-016,2024-03-10,113416.4,97.5,,5.55,25.0,,
PV-016,2024-03-11,25048.7,94.6,,1.38,15.4,,
PV-016,2024-03-12,70032.7,94.0,,3.47,16.8,,
PV-016,2024-03-13,92119.2,96.7,,4.74,17.9,,
PV-016,2024-03-14,68979.3,95.3,,3.47,15.1,,
PV-016,2024-03-15,79447.3,94.7,,4.08,34.6,,
PV-016,2024-03-16,175891.8,94.9,,8.51,30.9,,
PV-016,2024-03-17,73580.2,96.1,,3.81,23.3,,
PV-016,2024-03-18,65055.5,96.9,,3.47,16.3,,
PV-016,2024-03-19,65339.7,95.7,,3.22,21.3,,
PV-016,2024-03-20,158516.9,96.1,,7.99,20.6,,
PV-016,2024-03-22,129057.0,95.7,,6.56,14.3,,
PV-016,2024-03-23,95492.6,98.0,,4.94,19.9,,
PV-016,2024-03-24,88798.5,96.3,,4.79,24.7,,
PV-016,2024-03-25,81047.8,72.8,,6.52,15.1,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-016,2024-03-26,62128.8,93.3,,3.45,14.9,,
PV-016,2024-03-27,74727.2,97.6,,3.65,9.9,,
PV-016,2024-03-28,85825.9,92.5,,4.45,18.4,,
PV-016,2024-03-30,89513.6,94.7,,4.53,25.0,,
PV-016,2024-03-31,81426.5,95.6,,4.01,18.2,,
PV-016,2024-04-01,148934.1,99.3,,7.3,25.1,,
PV-016,2024-04-02,136300.2,96.0,,6.92,22.8,,
PV-016,2024-04-03,122235.7,96.1,,5.82,25.4,,
PV-016,2024-04-04,193136.1,96.4,,9.5,26.4,,
PV-016,2024-04-05,100277.5,97.6,,4.89,12.0,,
PV-016,2024-04-06,140184.8,85.2,,9.5,35.7,E-5001,Transformer oil temperature warning — 85°C threshold reached
PV-016,2024-04-07,145769.3,96.5,,7.05,9.9,,
PV-016,2024-04-08,133071.8,93.5,,6.97,18.3,,
PV-016,2024-04-09,135992.9,93.5,,6.73,38.5,,
PV-016,2024-04-10,90988.1,100,,4.18,25.1,,
PV-016,2024-04-11,69776.5,98.1,,3.64,11.5,,
PV-016,2024-04-12,143087.9,83.9,,9.5,32.0,E-5001,Transformer oil temperature warning — 85°C threshold reached
PV-016,2024-04-13,187511.3,97.5,,9.15,17.6,,
PV-016,2024-04-14,115593.3,96.8,,6.26,17.8,,
PV-016,2024-04-15,178305.9,96.7,,9.23,19.4,,
PV-016,2024-04-16,141756.0,98.7,,7.46,33.1,,
PV-016,2024-04-17,139063.3,96.6,,7.45,22.4,,
PV-016,2024-04-18,35798.9,95.1,,1.94,19.7,,
PV-016,2024-04-19,131000.6,100,,6.62,23.3,,
PV-016,2024-04-20,185441.9,98.5,,8.99,26.9,,
PV-016,2024-04-21,82937.7,95.1,,4.38,16.6,,
PV-016,2024-04-22,123563.0,95.8,,6.69,30.4,,
PV-016,2024-04-23,181622.5,95.5,,8.75,16.9,,
PV-016,2024-04-24,134620.7,100,,6.16,29.3,,
PV-016,2024-04-25,115027.0,100,,5.94,22.2,,
PV-016,2024-04-26,129223.2,93.4,,6.55,16.8,,
PV-016,2024-04-28,151677.8,100,,7.52,45.0,,
PV-016,2024-04-29,74804.2,95.5,,3.77,5.0,,
PV-016,2024-04-30,100207.9,95.6,,4.94,29.2,,
PV-016,2024-05-01,138117.1,99.8,,6.78,38.4,,
PV-016,2024-05-02,176892.8,92.6,,9.5,8.1,,
PV-016,2024-05-03,181332.9,94.7,,9.5,45.0,,
PV-016,2024-05-04,192473.3,98.9,,9.5,22.6,,
PV-016,2024-05-05,125848.4,96.2,,6.02,25.9,,
PV-016,2024-05-06,126309.3,95.4,,6.47,31.0,,
PV-016,2024-05-07,118721.4,99.3,,6.01,28.5,,
PV-016,2024-05-08,170112.1,91.9,,9.08,40.6,,
PV-016,2024-05-09,144346.1,94.9,,7.67,5.0,,
PV-016,2024-05-10,168813.3,100,,7.73,20.2,,
PV-016,2024-05-11,128579.3,96.5,,6.22,38.7,,
PV-016,2024-05-12,189602.2,100,,8.63,13.3,,
PV-016,2024-05-13,51682.4,94.1,,2.74,7.9,,
PV-016,2024-05-14,80064.8,99.4,,4.09,40.0,,
PV-016,2024-05-15,159777.5,94.6,,8.77,14.0,,
PV-016,2024-05-16,137379.4,97.9,,7.27,14.6,,
PV-016,2024-05-17,196488.9,99.8,,9.5,21.4,,
PV-016,2024-05-18,84589.6,98.5,,4.04,32.6,,
PV-016,2024-05-19,142491.3,98.1,,7.29,7.5,,
PV-016,2024-05-20,124540.0,97.2,,5.99,22.8,,
PV-016,2024-05-21,198402.0,95.7,,9.5,23.1,,
PV-016,2024-05-22,174237.7,96.7,,8.64,5.0,,
PV-016,2024-05-23,156186.1,98.3,,8.03,45.0,,
PV-016,2024-05-24,195555.4,100,,9.36,17.0,,
PV-016,2024-05-25,180157.7,97.8,,9.19,35.1,,
PV-016,2024-05-26,186752.4,95.5,,9.5,45.0,,
PV-016,2024-05-27,145632.2,96.3,,7.84,34.6,,
PV-016,2024-05-28,146827.5,100,,7.27,24.9,,
PV-016,2024-05-29,189609.9,96.8,,8.97,17.2,,
PV-016,2024-05-30,185120.6,97.7,,9.5,22.2,,
PV-016,2024-05-31,115720.4,95.2,,5.57,45.0,,
PV-016,2024-06-01,18016.0,95.4,,0.94,45.0,,
PV-016,2024-06-02,176702.6,94.2,,9.5,26.4,,
PV-016,2024-06-03,141675.2,94.5,,7.62,33.2,,
PV-016,2024-06-04,186998.1,96.4,,8.83,32.0,,
PV-016,2024-06-05,113913.3,97.8,,5.58,41.1,,
PV-016,2024-06-06,83833.6,93.9,,4.27,24.4,,
PV-016,2024-06-07,188786.7,100,,9.5,41.6,,
PV-016,2024-06-08,179681.3,94.6,,9.5,12.7,,
PV-016,2024-06-09,183166.9,100,,9.5,32.7,,
PV-016,2024-06-10,135745.5,92.7,,7.03,45.0,,
PV-016,2024-06-11,163571.4,96.8,,7.76,18.0,,
PV-016,2024-06-12,126617.1,94.3,,6.21,17.6,,
PV-016,2024-06-13,182091.0,96.6,,9.5,24.9,,
PV-016,2024-06-14,16629.0,95.8,,0.81,26.5,,
PV-016,2024-06-15,181409.1,95.2,,9.19,28.8,,
PV-016,2024-06-16,189008.9,100,,9.35,32.9,,
PV-016,2024-06-17,172968.2,93.8,,9.5,45.0,,
PV-016,2024-06-18,196072.1,94.0,,9.5,14.0,,
PV-016,2024-06-19,174731.4,97.7,,8.8,5.0,,
PV-016,2024-06-20,202070.5,97.6,,9.5,39.0,,
PV-016,2024-06-21,117081.0,93.9,,6.16,42.7,,
PV-016,2024-06-22,124353.2,96.7,,6.66,45.0,,
PV-016,2024-06-23,184095.4,97.5,,9.43,27.4,,
PV-016,2024-06-24,186371.3,97.3,,9.5,27.7,,
PV-016,2024-06-25,172582.0,95.7,,8.21,5.0,,
PV-016,2024-06-26,75417.7,92.6,,3.7,34.6,,
PV-016,2024-06-27,196092.7,95.9,,9.5,45.0,,
PV-016,2024-06-28,138406.5,95.5,,7.02,24.7,,
PV-016,2024-06-29,60526.0,97.9,,3.18,23.8,,
PV-016,2024-06-30,187165.0,98.0,,9.11,12.9,,
PV-017,2024-01-01,25383.8,97.5,,2.0,5.0,,
PV-017,2024-01-02,28792.5,97.6,,2.36,12.9,,
PV-017,2024-01-03,30298.9,96.5,,2.58,6.1,,
PV-017,2024-01-04,27592.0,94.7,,2.17,18.9,,
PV-017,2024-01-05,24833.8,92.7,,2.14,8.4,,
PV-017,2024-01-06,37918.0,97.6,,3.04,15.1,,
PV-017,2024-01-07,29181.6,95.6,,2.51,8.0,,
PV-017,2024-01-08,38674.4,99.6,,3.2,10.3,,
PV-017,2024-01-09,46181.1,100,,3.58,9.5,,
PV-017,2024-01-10,22410.3,95.6,,1.96,14.5,,
PV-017,2024-01-11,27653.5,98.7,,2.27,15.9,,
PV-017,2024-01-12,25146.8,97.2,,2.2,8.2,,
PV-017,2024-01-13,28864.1,94.9,,2.27,11.9,,
PV-017,2024-01-14,25362.0,95.8,,2.22,8.7,,
PV-017,2024-01-15,34169.3,96.7,,2.83,5.0,,
PV-017,2024-01-16,37150.8,80.7,,3.55,20.8,E-2001,SCADA communication timeout — data gap logged
PV-017,2024-01-17,25397.2,99.8,,2.13,10.7,,
PV-017,2024-01-18,30740.9,92.9,,2.71,5.6,,
PV-017,2024-01-19,26238.4,97.2,,2.25,5.8,,
PV-017,2024-01-20,31381.8,93.2,,2.87,5.0,,
PV-017,2024-01-21,43498.3,98.1,,3.31,5.0,,
PV-017,2024-01-22,47985.8,98.0,,3.84,5.0,,
PV-017,2024-01-23,27292.9,97.9,,2.08,17.0,,
PV-017,2024-01-24,17405.9,100,,1.42,12.1,,
PV-017,2024-01-25,17652.3,99.4,,1.4,12.4,,
PV-017,2024-01-26,33619.5,97.2,,2.81,15.7,,
PV-017,2024-01-28,41278.2,68.4,,4.4,10.9,E-3003,Grid frequency out of tolerance — automatic disconnect triggered
PV-017,2024-01-29,45269.0,100,,3.63,17.3,,
PV-017,2024-01-30,45909.4,95.2,,3.94,9.5,,
PV-017,2024-01-31,6442.2,95.3,,0.5,11.4,,
PV-017,2024-02-01,33772.5,96.2,,2.94,24.7,,
PV-017,2024-02-02,32032.0,96.1,,2.8,11.9,,
PV-017,2024-02-03,27782.2,97.7,,2.19,12.2,,
PV-017,2024-02-04,71079.0,93.6,,5.88,9.8,,
PV-017,2024-02-05,32709.7,95.6,,2.59,24.9,,
PV-017,2024-02-06,38900.7,94.3,,3.08,19.2,,
PV-017,2024-02-07,49472.7,94.2,,3.95,10.3,,
PV-017,2024-02-08,35152.0,96.2,,3.08,20.1,,
PV-017,2024-02-09,64525.2,97.4,,4.96,14.1,,
PV-017,2024-02-10,71578.2,95.9,,6.12,15.7,,
PV-017,2024-02-11,61218.7,100,,4.75,15.1,,
PV-017,2024-02-12,36852.2,93.4,,3.06,27.1,,
PV-017,2024-02-13,55720.7,95.7,,4.36,13.4,,
PV-017,2024-02-14,52031.4,92.5,,4.38,9.3,,
PV-017,2024-02-15,43929.9,98.9,,3.61,9.8,,
PV-017,2024-02-16,66587.9,98.9,,5.42,14.0,,
PV-017,2024-02-17,50127.5,94.6,,3.92,16.4,,
PV-017,2024-02-18,46756.6,96.1,,4.08,10.7,,
PV-017,2024-02-19,43640.9,96.2,,3.78,15.9,,
PV-017,2024-02-20,55603.4,94.3,,4.8,21.7,,
PV-017,2024-02-21,41252.5,93.9,,3.4,10.1,,
PV-017,2024-02-22,36029.5,96.9,,3.04,9.8,,
PV-017,2024-02-23,48189.6,95.4,,4.08,11.5,,
PV-017,2024-02-24,39944.5,96.2,,3.07,11.3,,
PV-017,2024-02-25,78310.9,96.8,,6.33,15.8,,
PV-017,2024-02-26,43150.7,94.2,,3.8,5.4,,
PV-017,2024-02-27,64909.4,98.0,,5.03,15.8,,
PV-017,2024-02-28,39976.0,94.9,,3.57,14.6,,
PV-017,2024-02-29,50004.8,95.0,,4.48,5.8,,
